Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites,State_Spot_Price
93,site_PUNJAB_5222,93,2117,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,96889.06821688726,1495.71,1.0,62618435.89789207,0,468.0
93,site_ODISHA_5664,93,2117,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,96291.90961720143,1495.71,1.0,62232498.266501084,0,468.0
93,site_CHHATTISGARH_6131,93,2117,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,96668.15340531283,1495.71,1.0,62475660.86431961,0,468.0
93,site_CHHATTISGARH_6887,93,2117,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,96707.48778466627,1495.71,1.0,62501082.28035195,0,468.0
93,site_PUNJAB_7958,93,2117,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,97802.17147964638,1495.71,1.0,63208565.40558067,0,468.0
93,site_CHHATTISGARH_8543,93,2117,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,95111.42437770173,1495.71,1.0,61469562.46106486,0,468.0
93,site_ODISHA_9462,93,2117,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,95540.95420339883,1495.71,1.0,61747163.292114615,0,468.0
93,site_HARYANA_10425,93,2117,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,96507.26261923317,1495.71,1.0,62371678.758184195,0,468.0
93,site_PUNJAB_12818,93,2117,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,96149.36075511265,1495.71,1.0,62140370.36242175,0,468.0
94,site_WEST_BENGAL_001,94,2118,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27570427.975978747,0,1540.71
94,site_CHHATTISGARH_101,94,2118,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,95865.89529976175,1495.71,1.0,61957169.47328301,0,468.0
94,site_PUNJAB_416,94,2118,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,97145.73993464708,1495.71,1.0,62784320.26236306,0,468.0
94,site_PUNJAB_920,94,2118,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,95567.16567786747,1495.71,1.0,61764103.505948976,0,468.0
94,site_PUNJAB_1100,94,2118,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,95571.94306614374,1495.71,1.0,61767191.084218025,0,468.0
94,site_CHHATTISGARH_1433,94,2118,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,96915.56963001113,1495.71,1.0,62635563.49617988,0,468.0
94,site_CHHATTISGARH_2315,94,2118,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,95262.48935532082,1495.71,1.0,61567194.2454503,0,468.0
94,site_PUNJAB_2918,94,2118,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,95869.98683738193,1495.71,1.0,61959813.79313156,0,468.0
94,site_PUNJAB_3026,94,2118,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,96008.25036071194,1495.71,1.0,62049172.12562452,0,468.0
94,site_CHHATTISGARH_3071,94,2118,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,95480.56560213934,1495.71,1.0,61708134.74300663,0,468.0
94,site_ODISHA_3414,94,2118,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96223.34816215873,1495.71,1.0,62188187.68372156,0,468.0
94,site_HARYANA_3513,94,2118,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,97536.64936080914,1495.71,1.0,63036961.11539735,0,468.0
94,site_HARYANA_3567,94,2118,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,95601.80087304082,1495.71,1.0,61786487.88623756,0,468.0
94,site_HARYANA_4233,94,2118,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,97606.55364820325,1495.71,1.0,63082139.55729729,0,468.0
94,site_PUNJAB_5222,94,2118,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,97332.030003129,1495.71,1.0,62904717.67072223,0,468.0
94,site_ODISHA_5664,94,2118,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,96961.56805287927,1495.71,1.0,62665291.81689535,0,468.0
94,site_CHHATTISGARH_6131,94,2118,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,96308.15171841327,1495.71,1.0,62242995.374093294,0,468.0
94,site_CHHATTISGARH_6887,94,2118,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,97010.57035517938,1495.71,1.0,62696961.51484887,0,468.0
94,site_PUNJAB_7958,94,2118,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,96747.22219768848,1495.71,1.0,62526762.23414408,0,468.0
94,site_CHHATTISGARH_8543,94,2118,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,96662.12378974419,1495.71,1.0,62471763.98407376,0,468.0
94,site_ODISHA_9462,94,2118,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,96688.62348534974,1495.71,1.0,62488890.47234668,0,468.0
94,site_HARYANA_10425,94,2118,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,97298.69052246191,1495.71,1.0,62883170.69776189,0,468.0
94,site_PUNJAB_12818,94,2118,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,96139.41574375863,1495.71,1.0,62133943.00103374,0,468.0
95,site_WEST_BENGAL_001,95,2119,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27246458.116535,0,1540.71
95,site_CHHATTISGARH_101,95,2119,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97887.71216648146,1495.71,1.0,63263849.4960753,0,468.0
95,site_PUNJAB_416,95,2119,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,95213.13779600576,1495.71,1.0,61535298.82618055,0,468.0
95,site_PUNJAB_920,95,2119,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97860.55468099375,1495.71,1.0,63246297.88477945,0,468.0
95,site_PUNJAB_1100,95,2119,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96109.83316467931,1495.71,1.0,62114824.07600057,0,468.0
95,site_CHHATTISGARH_1433,95,2119,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,97866.57909173788,1495.71,1.0,63250191.40119928,0,468.0
95,site_CHHATTISGARH_2315,95,2119,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,96242.39492647846,1495.71,1.0,62200497.41703376,0,468.0
95,site_PUNJAB_2918,95,2119,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,96222.07476031913,1495.71,1.0,62187364.69684665,0,468.0
95,site_PUNJAB_3026,95,2119,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,95578.371353056,1495.71,1.0,61771345.62176655,0,468.0
95,site_CHHATTISGARH_3071,95,2119,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,96494.39438821547,1495.71,1.0,62363362.14915976,0,468.0
95,site_ODISHA_3414,95,2119,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96762.5446481915,1495.71,1.0,62536664.980679676,0,468.0
95,site_HARYANA_3513,95,2119,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,95358.18206331441,1495.71,1.0,61629039.48569946,0,468.0
95,site_HARYANA_3567,95,2119,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,96564.4396508598,1495.71,1.0,62408631.701954186,0,468.0
95,site_HARYANA_4233,95,2119,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,97812.83939118942,1495.71,1.0,63215459.970131814,0,468.0
95,site_PUNJAB_5222,95,2119,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,97315.68481840056,1495.71,1.0,62894153.94128409,0,468.0
95,site_ODISHA_5664,95,2119,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,95810.47290028291,1495.71,1.0,61921350.530723825,0,468.0
95,site_CHHATTISGARH_6131,95,2119,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,96918.85114975895,1495.71,1.0,62637684.3095777,0,468.0
95,site_CHHATTISGARH_6887,95,2119,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,96326.00944217954,1495.71,1.0,62254536.6423862,0,468.0
95,site_PUNJAB_7958,95,2119,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,97547.79577661175,1495.71,1.0,63044164.9324664,0,468.0
95,site_CHHATTISGARH_8543,95,2119,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,95926.50324794296,1495.71,1.0,61996339.784113064,0,468.0
95,site_ODISHA_9462,95,2119,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,97344.10888233548,1495.71,1.0,62912524.1295646,0,468.0
95,site_HARYANA_10425,95,2119,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,95823.9925841135,1495.71,1.0,61930088.16718671,0,468.0
95,site_PUNJAB_12818,95,2119,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,95590.88594277881,1495.71,1.0,61779433.675958514,0,468.0
96,site_WEST_BENGAL_001,96,2120,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27188942.859933615,0,1540.71
96,site_CHHATTISGARH_101,96,2120,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,95683.25257227065,1495.71,1.0,61839129.30493279,0,468.0
96,site_PUNJAB_416,96,2120,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,95211.99504575682,1495.71,1.0,61534560.27812217,0,468.0
96,site_PUNJAB_920,96,2120,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,95590.17904138741,1495.71,1.0,61778976.812658265,0,468.0
96,site_PUNJAB_1100,96,2120,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,97416.63978962819,1495.71,1.0,62959400.129638776,0,468.0
96,site_CHHATTISGARH_1433,96,2120,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,96762.19175080289,1495.71,1.0,62536436.9066264,0,468.0
96,site_CHHATTISGARH_2315,96,2120,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,96292.43183779152,1495.71,1.0,62232835.772446275,0,468.0
96,site_PUNJAB_2918,96,2120,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,95188.14845635615,1495.71,1.0,61519148.465858415,0,468.0
96,site_PUNJAB_3026,96,2120,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,96825.56232745294,1495.71,1.0,62577392.676609546,0,468.0
96,site_CHHATTISGARH_3071,96,2120,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,96229.753023309,1495.71,1.0,62192327.08143437,0,468.0
96,site_ODISHA_3414,96,2120,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96254.87412674946,1495.71,1.0,62208562.59937689,0,468.0
96,site_HARYANA_3513,96,2120,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,95897.69075811986,1495.71,1.0,61977718.560065284,0,468.0
96,site_HARYANA_3567,96,2120,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,95307.7091812465,1495.71,1.0,61596419.36674778,0,468.0
96,site_HARYANA_4233,96,2120,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,95840.65507328557,1495.71,1.0,61940856.96731372,0,468.0
96,site_PUNJAB_5222,96,2120,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,97294.9711977991,1495.71,1.0,62880766.93542558,0,468.0
96,site_ODISHA_5664,96,2120,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,97942.68152191343,1495.71,1.0,63299375.64079742,0,468.0
96,site_CHHATTISGARH_6131,96,2120,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,95598.3719687778,1495.71,1.0,61784271.8197014,0,468.0
96,site_CHHATTISGARH_6887,96,2120,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,96954.16304846875,1495.71,1.0,62660506.03659487,0,468.0
96,site_PUNJAB_7958,96,2120,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,97002.33812226461,1495.71,1.0,62691641.10503839,0,468.0
96,site_CHHATTISGARH_8543,96,2120,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,95682.04866602446,1495.71,1.0,61838351.23236494,0,468.0
96,site_ODISHA_9462,96,2120,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,95992.63063795173,1495.71,1.0,62039077.25500181,0,468.0
96,site_HARYANA_10425,96,2120,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,96260.76452396101,1495.71,1.0,62212369.50419074,0,468.0
96,site_PUNJAB_12818,96,2120,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,96235.05410804616,1495.71,1.0,62195753.11948915,0,468.0
97,site_WEST_BENGAL_001,97,2121,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27306368.43466257,0,1540.71
97,site_CHHATTISGARH_101,97,2121,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97956.5563509623,1495.71,1.0,63308342.80406341,0,468.0
97,site_PUNJAB_416,97,2121,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,97349.01869135576,1495.71,1.0,62915697.29003629,0,468.0
97,site_PUNJAB_920,97,2121,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96254.6731674412,1495.71,1.0,62208432.72138558,0,468.0
97,site_PUNJAB_1100,97,2121,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,97224.12111750174,1495.71,1.0,62834977.23703019,0,468.0
97,site_CHHATTISGARH_1433,97,2121,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,97220.93869141384,1495.71,1.0,62832920.466873854,0,468.0
97,site_CHHATTISGARH_2315,97,2121,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,97825.85456579961,1495.71,1.0,63223871.54733062,0,468.0
97,site_PUNJAB_2918,97,2121,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,96720.10879950272,1495.71,1.0,62509239.1160306,0,468.0
97,site_PUNJAB_3026,97,2121,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,97659.62946337616,1495.71,1.0,63116441.925885394,0,468.0
97,site_CHHATTISGARH_3071,97,2121,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,97835.46678164089,1495.71,1.0,63230083.826306686,0,468.0
97,site_ODISHA_3414,97,2121,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,95996.52360934696,1495.71,1.0,62041593.24348484,0,468.0
97,site_HARYANA_3513,97,2121,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,96244.97386453874,1495.71,1.0,62202164.15891275,0,468.0
97,site_HARYANA_3567,97,2121,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,97625.60283978427,1495.71,1.0,63094450.85932419,0,468.0
97,site_HARYANA_4233,97,2121,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,97631.36367823042,1495.71,1.0,63098174.03160353,0,468.0
97,site_PUNJAB_5222,97,2121,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,95307.93698390841,1495.71,1.0,61596566.593330175,0,468.0
97,site_ODISHA_5664,97,2121,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,95169.80474038393,1495.71,1.0,61507293.10566272,0,468.0
97,site_CHHATTISGARH_6131,97,2121,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,95051.1264950512,1495.71,1.0,61430592.54248665,0,468.0
97,site_CHHATTISGARH_6887,97,2121,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,96669.79537083821,1495.71,1.0,62476722.050219014,0,468.0
97,site_PUNJAB_7958,97,2121,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,95316.39161238486,1495.71,1.0,61602030.7351682,0,468.0
97,site_CHHATTISGARH_8543,97,2121,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,97843.62839816939,1495.71,1.0,63235358.59745288,0,468.0
97,site_ODISHA_9462,97,2121,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,97692.05214022775,1495.71,1.0,63137396.37770778,0,468.0
97,site_HARYANA_10425,97,2121,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,97173.61236575563,1495.71,1.0,62802333.93586421,0,468.0
97,site_PUNJAB_12818,97,2121,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,96574.92296200206,1495.71,1.0,62415406.96111232,0,468.0
98,site_WEST_BENGAL_001,98,2122,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27151126.350708254,0,1540.71
98,site_CHHATTISGARH_101,98,2122,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,96526.23808273626,1495.71,1.0,62383942.41049163,0,468.0
98,site_PUNJAB_416,98,2122,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,97005.88248970822,1495.71,1.0,62693931.79427354,0,468.0
98,site_PUNJAB_920,98,2122,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97786.43561606256,1495.71,1.0,63198395.47430508,0,468.0
98,site_PUNJAB_1100,98,2122,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,95047.40136682466,1495.71,1.0,61428185.02936509,0,468.0
98,site_CHHATTISGARH_1433,98,2122,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,96715.21172890977,1495.71,1.0,62506074.18827708,0,468.0
98,site_CHHATTISGARH_2315,98,2122,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,95159.98279575325,1495.71,1.0,61500945.28106737,0,468.0
98,site_PUNJAB_2918,98,2122,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,97801.51741062604,1495.71,1.0,63208142.6873135,0,468.0
98,site_PUNJAB_3026,98,2122,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,95119.28725429843,1495.71,1.0,61474644.159580514,0,468.0
98,site_CHHATTISGARH_3071,98,2122,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,95189.25370778731,1495.71,1.0,61519862.77880587,0,468.0
98,site_ODISHA_3414,98,2122,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96791.79995289267,1495.71,1.0,62555572.39155501,0,468.0
98,site_HARYANA_3513,98,2122,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,95039.69811429904,1495.71,1.0,61423206.49429034,0,468.0
98,site_HARYANA_3567,98,2122,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,96936.39429706802,1495.71,1.0,62649022.27025208,0,468.0
98,site_HARYANA_4233,98,2122,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,97250.58358371042,1495.71,1.0,62852079.66431619,0,468.0
98,site_PUNJAB_5222,98,2122,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,97612.63052415548,1495.71,1.0,63086066.98145644,0,468.0
98,site_ODISHA_5664,98,2122,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,97733.27990168585,1495.71,1.0,63164041.46766055,0,468.0
98,site_CHHATTISGARH_6131,98,2122,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,95534.9310960473,1495.71,1.0,61743270.6180644,0,468.0
98,site_CHHATTISGARH_6887,98,2122,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,95959.9459523461,1495.71,1.0,62017953.46954176,0,468.0
98,site_PUNJAB_7958,98,2122,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,96297.74760608019,1495.71,1.0,62236271.300333574,0,468.0
98,site_CHHATTISGARH_8543,98,2122,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,97892.84225583269,1495.71,1.0,63267165.021522105,0,468.0
98,site_ODISHA_9462,98,2122,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,95061.98213931778,1495.71,1.0,61437608.43681967,0,468.0
98,site_HARYANA_10425,98,2122,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,95074.85327619329,1495.71,1.0,61445926.923870966,0,468.0
98,site_PUNJAB_12818,98,2122,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,96404.50014087948,1495.71,1.0,62305264.39604901,0,468.0
99,site_WEST_BENGAL_001,99,2123,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27674957.999303136,0,1540.71
99,site_CHHATTISGARH_101,99,2123,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,96103.08949389328,1495.71,1.0,62110465.70900829,0,468.0
99,site_PUNJAB_416,99,2123,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,97947.00280300077,1495.71,1.0,63302168.44155136,0,468.0
99,site_PUNJAB_920,99,2123,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97251.1960148137,1495.71,1.0,62852475.47241396,0,468.0
99,site_PUNJAB_1100,99,2123,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,95227.01308601354,1495.71,1.0,61544266.287359685,0,468.0
99,site_CHHATTISGARH_1433,99,2123,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,97941.43318398732,1495.71,1.0,63298568.85247916,0,468.0
99,site_CHHATTISGARH_2315,99,2123,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,96674.08622417536,1495.71,1.0,62479495.18582229,0,468.0
99,site_PUNJAB_2918,99,2123,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,95352.7588266284,1495.71,1.0,61625534.502061665,0,468.0
99,site_PUNJAB_3026,99,2123,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,97708.6159043424,1495.71,1.0,63148101.37281744,0,468.0
99,site_CHHATTISGARH_3071,99,2123,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,96688.51639371419,1495.71,1.0,62488821.26009354,0,468.0
99,site_ODISHA_3414,99,2123,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96450.47282493135,1495.71,1.0,62334976.08202489,0,468.0
99,site_HARYANA_3513,99,2123,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,95482.04914894544,1495.71,1.0,61709093.544471964,0,468.0
99,site_HARYANA_3567,99,2123,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,97802.04819810104,1495.71,1.0,63208485.729950726,0,468.0
99,site_HARYANA_4233,99,2123,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,97876.31438432283,1495.71,1.0,63256483.223444015,0,468.0
99,site_PUNJAB_5222,99,2123,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,95467.84398811824,1495.71,1.0,61699912.891080946,0,468.0
99,site_ODISHA_5664,99,2123,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,95139.27293465506,1495.71,1.0,61487560.7049382,0,468.0
99,site_CHHATTISGARH_6131,99,2123,SAFProductionSite,site_CHHATTISGARH_6131,CHHATTISGARH,inv_50,96800.04567388321,1495.71,1.0,62560901.518573985,0,468.0
99,site_CHHATTISGARH_6887,99,2123,SAFProductionSite,site_CHHATTISGARH_6887,CHHATTISGARH,inv_53,97390.91156025705,1495.71,1.0,62942772.23227851,0,468.0
99,site_PUNJAB_7958,99,2123,SAFProductionSite,site_PUNJAB_7958,PUNJAB,inv_57,95017.41941213374,1495.71,1.0,61408807.991867915,0,468.0
99,site_CHHATTISGARH_8543,99,2123,SAFProductionSite,site_CHHATTISGARH_8543,CHHATTISGARH,inv_59,95850.5109865833,1495.71,1.0,61947226.74551891,0,468.0
99,site_ODISHA_9462,99,2123,SAFProductionSite,site_ODISHA_9462,ODISHA,inv_62,95132.83764434097,1495.71,1.0,61483401.641161114,0,468.0
99,site_HARYANA_10425,99,2123,SAFProductionSite,site_HARYANA_10425,HARYANA,inv_65,95221.13737420902,1495.71,1.0,61540468.873577535,0,468.0
99,site_PUNJAB_12818,99,2123,SAFProductionSite,site_PUNJAB_12818,PUNJAB,inv_72,95843.54504023427,1495.71,1.0,61942724.724052995,0,468.0
100,site_WEST_BENGAL_001,100,2124,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27904325.846210543,0,1540.71
100,site_CHHATTISGARH_101,100,2124,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97896.14724494643,1495.71,1.0,63269301.00293642,0,468.0
100,site_PUNJAB_416,100,2124,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96944.63223655123,1495.71,1.0,62654346.36816068,0,468.0
100,site_PUNJAB_920,100,2124,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96592.4124716723,1495.71,1.0,62426710.25631708,0,468.0
100,site_PUNJAB_1100,100,2124,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96921.96371536407,1495.71,1.0,62639695.92960265,0,468.0
100,site_CHHATTISGARH_1433,100,2124,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,95579.96497623782,1495.71,1.0,61772375.56449273,0,468.0
100,site_CHHATTISGARH_2315,100,2124,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,97788.5622807095,1495.71,1.0,63199769.91639975,0,468.0
100,site_PUNJAB_2918,100,2124,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,97573.58196099177,1495.71,1.0,63060830.28556937,0,468.0
100,site_PUNJAB_3026,100,2124,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,95638.06342466884,1495.71,1.0,61809924.01072924,0,468.0
100,site_CHHATTISGARH_3071,100,2124,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,96172.6167789445,1495.71,1.0,62155400.49806404,0,468.0
100,site_ODISHA_3414,100,2124,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,96545.74622598187,1495.71,1.0,62396550.32838982,0,468.0
100,site_HARYANA_3513,100,2124,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,97653.77061256634,1495.71,1.0,63112655.4091955,0,468.0
100,site_HARYANA_3567,100,2124,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,95355.91383219944,1495.71,1.0,61627573.55061217,0,468.0
100,site_HARYANA_4233,100,2124,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,95208.11808356021,1495.71,1.0,61532054.63622412,0,468.0
